# participants version:{'Mass-Left': {'url': 'BenjaminRodenberg/waveform-iteration-paper', 'repo': 'refs/pull/1/merge', 'chash': '3a30510dc829e16bf43d09ff4e8a6861eb5796a4'}, 'Mass-Right': {'url': 'BenjaminRodenberg/waveform-iteration-paper', 'repo': 'refs/pull/1/merge', 'chash': '3a30510dc829e16bf43d09ff4e8a6861eb5796a4'}}
# participants:{'Mass-Left': <prepesthel.participant.Participant object at 0x7f4f8ba6bd10>, 'Mass-Right': <prepesthel.participant.Participant object at 0x7f4f8b160620>}
# run cmd:python3 doConvergenceStudy.py precice-config-FP.xml.jinja2 --silent --executor Github --config configs/fig10_dts.csv -tss runge_kutta_4 generalized_alpha -wd 0 -o results/Fig10/data/constant.csv
# args:Namespace(template_path='precice-config-FP.xml.jinja2', config='configs/fig10_dts.csv', silent=True, executor='Github', max_time=1.0, base_time_window_size=0.04, time_window_refinements=5, base_time_step_refinement=[1, 1], time_step_refinements=1, time_step_refinement_factor=[2, 2], time_stepping_scheme=['runge_kutta_4', 'generalized_alpha'], waveform_degree=0, exchange_substeps=False, out_filename='results/Fig10/data/constant.csv')
# precice.get_version_information():b'3.3.0;no-info [git failed to run];PRECICE_FEATURE_MPI_COMMUNICATION=Y;PRECICE_FEATURE_PETSC_MAPPING=Y;PRECICE_FEATURE_GINKGO_MAPPING=N;PRECICE_FEATURE_PYTHON_ACTIONS=Y;PRECICE_BINDINGS_C=Y;PRECICE_BINDINGS_FORTRAN=Y;CXX=GNU;CXXFLAGS= -O3 -DNDEBUG;LDFLAGS='
# precice.__version__:3.3.1
# precice_config_params:{'time_window_size': 0.0125, 'max_time': 1.0, 'waveform_degree': 0, 'substeps': False}
time window size,time step size Mass-Left,time step size Mass-Right,error Mass-Left,error Mass-Right
0.2,0.04000000000000015,0.002000000000000113,4.3584747497862884e+154,8.391895061357974e+154
0.1,0.020000000000000007,0.0010000000000000009,139.66033067547522,141.7815002577384
0.05,0.010000000000000004,0.0004999999999999726,2.975718163766676,3.834872417985436
0.025,0.0050000000000000044,0.0002499999999999794,0.7654694685374361,1.1257474923398951
0.0125,0.002499999999999974,0.0001250000000000157,0.3452961094560604,0.4962028119303481
